Record.ID,Citation,Identifiers,Links
866,"['(July 8)', '(July 30)']","['10.1371/journal.pone.0320684', 'PMC12309987']","['journal.pone', 'https://www.nih.gov/about-nih/nih-director/statements/nih-establish-new-policies-', 'https://www.nlm.nih.gov/medline/medline_about_lstrc.html', 'https://www.scholcommlab.ca/2025/09/03/nih-apc-caps/', 'https://www.nlm.nih.gov/medline/medline_about_lstrc.html)', 'https://grants.nih.gov/grants/guide/notice-files/NOT-OD-25-138.html', 'https://pmc.ncbi.nlm.nih.gov/articles/PMC12309987/', 'https://www.nih.gov/about-nih/nih-director/statements/nih-establish-new-policies-allowable-publication-costs']"
868,[],[],"['https://www.deltathink.com/news-views-open-access-charges-continued-consolidation-and-increases-3', 'www.osp.od.nih.gov', 'http://www.osp.od.nih.gov/', 'https://grants.nih.gov/grants/guide/notice-files/NOT-OD-25-047.html']"
870,['Kitchen (2023)'],"['10.1001/jama.2023.3212', '10.7910/DVN/3XDMNF']","['https://perma.cc/7GRD-HN2R', 'https://doi.org/10.1001/jama.2023.3212', 'https://doi.org/10.7910/DVN/3XDMNF)']"
871,[],[],"['https://osp.od.nih.gov/comment-form-maximizing-research-funds-by-', 'https://osp.od.nih.gov/comment-form-maximizing-research-funds-bylimiting-allowable-publishing-costs/', 'https://www.nejm.org/doi/full/10.1056/NEJMoa1105243', 'https://pubmed.ncbi.nlm.nih.gov/33951360/', 'https://osp.od.nih.gov/comment-form-maximizing-research-funds-by-limiting-allowable-publishing-costs/']"
872,[],[],"['https://scholarlykitchen.sspnet.org/2021/06/16/whats-wrong-with-paying-for-peer-review/', 'https://researchbriefings.files.parliament.uk/documents/CBP-10155/CBP-10155.pdf', 'https://www.deltathink.com/news-views-open-access-charges-price-increases-back-on-trend', 'https://scholarlykitchen.sspnet.org/2021/06/16/whats-wrong-with-paying-for-peer-review', 'https://www.scholcommlab.ca/2025/09/03/nih-apc-caps', 'https://www.frontiersin.org/news/2023/12/06/new-community-focused-recognition-program-for-frontiers', 'https://www.frontiersin.org/open\xad', 'https://www.scholcommlab.ca/2025/09/03/nih-apc-caps/', 'https://www.washingtonpost.com/technology/interactive/2023/ai-chatbot-learning/', 'https://www.washingtonpost.com/technology/interactive/2023/ai-chatbot-learning', 'https://www.frontiersin.org/open']"
873,[],[],['https://www.srcd.org/']
874,[],"['10.1002/asi.24487', '24406983']","['https://doi.org/10.1002/asi.24487)', 'https://www.cell.com/ajhg/authors)', 'https://www.cell.com/open-access)']"
876,[],[],"['https://www.escienceediting.org/journal/view.php?number=221', 'https://grants.nih.gov/grants/guide/notice-files/NOT-OD-25-047.html', 'https://grants.nih.gov/grants/guide/notice-files/NOT-OD-25-101.html', 'https://www.springernature.com/gp/open\xad', 'https://www.springernature.com/gp/open', 'https://2,176.84']"
877,[],"['10.1108/IDD-09-2021-0098', '10.2196/44633']","['https://www.science.org/content/article/win-open-access-two-major-funders-wont-', 'https://doi.org/10.2196/44633', 'https://www.coalition-s.org/why-hybrid-journals-do-not-lead-tofull-', 'e44633.https', '129.https', 'https://www.science.org/content/article/win-open-access-two-major-funders-wontcoverpublishing-hybrid-journals', 'https://doi.org/10.1108/IDD-09-2021-0098', 'https://www.coalition-s.org/why-hybrid-journals-do-not-lead-tofulland-immediate-open-access/']"
878,['(Question 5)'],[],[]
879,"['(January 1, 2026)']","['10.1371/journal.pone.0320684', '40737231', 'PMC12309987']","['https://1,235.51', 'journal.pone', 'https://osp.od.nih.gov/reminder-nih-seeking-public-input-on-proposal-to-maximize-research-funds-by-', 'https://osp.od.nih.gov/reminder-nih-seeking-public-input-on-proposal-to-maximize-research-funds-by']"
880,[],[],['https://doaj.org/apply/transparency/']
882,['Rep (2024)'],"['10.15252/embr.202357638', '10.1038/s44319-024-00105-w']","['https://doi.org/10.1038/s44319-024-00105-w', 'https://www.embo.org', 'https://www.embo.org/features/the-costof-scientific-publishing/)', 'https://www.reviewcommons.org)', 'https://www.embo.org/features/the-cost-of-scientific-publishing/', 'https://zenodo.org/records/15968446', 'https://www.embopress.org)', 'https://doi.org/10.15252/embr.202357638']"
883,[],"['10.5281/zenodo.4558704', '10.5281/zenodo.13738479']","['https://orcid.org/0000-0001-6331-4451', 'https://orcid.org/0000-0003-4105-9220', 'https://orcid.org/0000-0003-3698-1608', 'https://orcid.org/0000-0002-2929-5952', 'https://esac\xad', 'https://orcid.org/0009-0002-9995-5458', 'initiative.org', 'https://doi.org/10.5281/zenodo.4558704', 'https://grants.nih.gov/grants/guide/notice-files/NOT-OD-25-138.html', 'https://www.universiteitleiden.nl/open-science\xad', 'https://www.universiteitleiden.nl/open-sciencecommunity-leiden/news/rethinking-publishing', 'https://orcid.org/0000-0002-0338-5650', 'https://orcid.org/0000-0001-8420-5254', 'https://orcid.org/0000-0001-6524-6464', 'https://www.uksg.org/newsletter/uksg-enews-464/jisc-wiley-agreement', 'https://www.jisc.ac.uk/news/all/jisc-uk-institutions-andwiley-renew-open-access-agreement', 'https://www.jisc.ac.uk/news/all/jisc-uk-institutions-and\xad', 'https://www.jisc.ac.uk/news/all/jisc-uk-institutions-and-wiley-renew-open-access-agreement', 'https://www.universiteitleiden.nl/open-science-community-leiden/news/rethinking-publishing', 'https://esacinitiative.org/about/transformative-agreements/agreement-registry/', 'https://esac-initiative.org/about/transformative-agreements/agreement-registry/', 'https://doi.org/10.5281/zenodo.13738479', 'https://orcid.org/0000-0002-1193-2298']"
886,[],[],"['https://osp.od.nih.gov/comment-form-maximizing-research-funds-by-limiting-allowable-publishing-costs/', 'https://research.uchicago.edu/', 'https://osp.od.nih.gov/comment-form-maximizing-research-funds-by-limiting-']"
887,[],[],"['https://osc.universityofcalifornia.edu/for-authors/publishing-discounts', 'https://osc.universityofcalifornia.edu/for-authors/open-access-policy/', 'https://osp.od.nih.gov/comment-form-maximizing-research-funds-by-limiting-allowable-', 'https://osp.od.nih.gov/comment-form-maximizing-research-funds-by-limiting-allowable-publishing-costs/', 'https://senate.universityofcalifornia.edu/_files/committees/ucolasc/scholcommprinciples-20180425.pdf', 'https://grants.nih.gov/grants/guide/notice-files/NOT-OD-25-138.html']"
888,[],[],"['https://www.linkedin.com/posts/jean-marie-volland-7b267836_a-centimeter-long-bacterium-with-dna-contained-activity-7112578024851599360-geEi', 'https://www.aaas.org/news/when-opposite-scientific-findings-collide', 'https://www.science.org/doi/10.1126/science.adw5838', 'https://www.linkedin.com/posts/julian-fairey-b02b28330_the-chloramine-dilemma-activity-7373345546289192960-xdmS/', 'https://www.whitehouse.gov/presidential-actions/2025/05/restoring-gold-standard-science/', 'https://www.linkedin.com/posts/pietro-valdastri-7aa2021_harnessing-the-oloid-shape-in-magnetically-activity-', 'https://dailynous.com/2024/01/12/solidarity-among-philosophers-leads-to-new-journal-political-philosophy/', 'https://grants.nih.gov/grants/guide/notice-files/NOT-OD-25-138.html', 'https://www.whitehouse.gov/articles/2025/06/it-is-possible-to-support-science-and-hold-it-accountable-at-the-same-time/', 'https://www.scholcommlab.ca/2025/09/03/nih-apc-caps', 'https://www.linkedin.com/posts/jean-marie-volland-7b267836_a-centimeter-long-bacterium-with-dna-contained-', 'https://www.aaas.org/news/interests-concerns-and-knowledge-gaps-around-open-licenses', 'https://arxiv.org/abs/2407.16551', 'https://www.linkedin.com/posts/julian-fairey-b02b28330_the-chloramine-dilemma-activity-', 'https://pubs.acs.org/doi/10.1021/acsnano.2c06748', 'https://www.aaas.org/news/aaas-survey-many-researchers-face-difficulties-paying-open-access-fees', 'https://nam12.safelinks.protection.outlook.com/?url=https%3A%2F%2Fyoutu.be%2F9tFVwTLqq20&data=05%7C02%7Cmphelan%40aaas.org%7C81288af10ba44362b4c108dde498e05f%7C2eebd8ff9ed140f0a15638e5dfb3bc56%7C0%7C0%7C638918067489297019%7CUnknown%7CTWFpbGZsb3d8eyJFbXB0eU1hcGkiOnRydWUsIlYiOiIwLjAuMDAwMCIsIlAiOiJXaW4zMiIsIkFOIjoiTWFpbCIsIldUIjoyfQ%3D%3D%7C0%7C%7C%7C&sdata=5e43pG4pUAkEKKFFJxTz6ugl58P80%2BT7hV%2FBZ5vjx0Q%3D&reserved=0', 'https://retractionwatch.com/the-retraction-watch-mass-resignations-list/', 'https://www.nih.gov/about-nih/mission-goals', 'https://nam12.safelinks.protection.outlook.com/?url=https%3A%2F%2Fyoutu.be%2FFRRq5G4pI2U&data=05%7C02%7Cmphelan%40aaas.org%7C81288af10ba44362b4c108dde498e05f%7C2eebd8ff9ed140f0a15638e5dfb3bc56%7C0%7C0%7C638918067489338894%7CUnknown%7CTWFpbGZsb3d8eyJFbXB0eU1hcGkiOnRydWUsIlYiOiIwLjAuMDAwMCIsIlAiOiJXaW4zMiIsIkFOIjoiTWFpbCIsIldUIjoyfQ%3D%3D%7C0%7C%7C%7C&sdata=UZchWkgWheaQ7qWrBg7TqdPER7rjG%2FsEiGtaBPGHL4I%3D&reserved=0', 'https://www.science.org/content/blog-post/house-briefing-public-access-emphasizes-value-diverse-publishing-community', 'https://dataseer.ai/2024/10/08/dataseer-and-aaas-partner-to-boost-reporting-standards/', 'https://www.science.org/doi/10.1126/science.ade8028', 'https://clarivate.com/news/clarivate-report-reveals-china-challenging-u-s-research-dominance-signaling-future-research-ambitions/', 'https://www.linkedin.com/posts/pietro-valdastri-7aa2021_harnessing-the-oloid-shape-in-magnetically-activity-7373306289659224064-AIbW/']"
889,[],[],"['22bibjson.publisher.name.exact', 'https://doaj.org/search/journals?source=%7B%22query%22%3A%7B%22bool%22%3A%7B%22must%2', 'https://legacyfileshare.elsevier.com/promis_misc/article-publishing-charge.pdf']"
890,[],[],"['https://www.geron.org/', 'https://www.geron.org/Journals', 'https://grants.nih.gov/grants/guide/notice-files/NOT-OD-25-138.html']"
892,[],['10.1371/journal.pbio.0040157'],"['https://planp.science', 'OpenSci.ID', 'OpenSci.foundation', 'https://doi.org/10.1371/journal.pbio.0040157', 'https://zenodo.org/records/5786370', 'opensci.reviewer', 'opensci.id']"
893,[],[],"['https://journals.aps.org/authors/apcs', 'https://www.purposeledpublishing.org/', 'https://www.whitehouse.gov/wp-content/uploads/2025/03/OSTP-Guidance-for-GSS-June-2025.pdf', 'https://www.nih.gov/sites/default/files/2025-08/2025-gss.pdf', 'https://www.ce-strategy.com/the-brief/capped/', 'https://www.aps.org/publications/nobel-prize-winning-research', 'https://www.nature.com/nature-index/news/journals-publish-most-nobel-prize-winning-research-papers-physics']"
